timestamp,demand_kwh,pv_generation_kwh,electricity_price_eur_mwh,electricity_price_eur_kwh,net_load_before_battery_kwh,hour,day_of_week,is_weekend,month,day_of_year
2025-01-02 00:00:00,28.732,0.0,115.69,0.11569,28.732,0,3,0,1,2
2025-01-02 01:00:00,28.975,0.0,122.14,0.12214,28.975,1,3,0,1,2
2025-01-02 02:00:00,31.806,0.0,99.54,0.09954,31.806,2,3,0,1,2
2025-01-02 03:00:00,31.272,0.0,111.33,0.11133,31.272,3,3,0,1,2
2025-01-02 04:00:00,31.423,0.0,99.0,0.099,31.423,4,3,0,1,2
2025-01-02 05:00:00,31.481,0.0,114.92,0.11492,31.481,5,3,0,1,2
2025-01-02 06:00:00,51.478,0.0,108.92,0.10892,51.478,6,3,0,1,2
2025-01-02 07:00:00,43.324,0.727,121.27,0.12127,42.597,7,3,0,1,2
2025-01-02 08:00:00,64.769,1.736,110.63,0.11063,63.033,8,3,0,1,2
2025-01-02 09:00:00,63.805,2.226,106.72,0.10672,61.579,9,3,0,1,2
2025-01-02 10:00:00,68.38,2.641,150.03,0.15003,65.739,10,3,0,1,2
2025-01-02 11:00:00,70.021,4.006,112.15,0.11215,66.015,11,3,0,1,2
2025-01-02 12:00:00,66.044,3.613,124.06,0.12406,62.431,12,3,0,1,2
2025-01-02 13:00:00,63.72,3.869,110.84,0.11084,59.851,13,3,0,1,2
2025-01-02 14:00:00,63.77,3.594,76.39,0.07639,60.176,14,3,0,1,2
2025-01-02 15:00:00,68.491,3.532,98.28,0.09828,64.959,15,3,0,1,2
2025-01-02 16:00:00,68.787,2.372,88.69,0.08869,66.415,16,3,0,1,2
2025-01-02 17:00:00,68.147,1.898,110.27,0.11027,66.249,17,3,0,1,2
2025-01-02 18:00:00,64.279,1.02,108.82,0.10882,63.259,18,3,0,1,2
2025-01-02 19:00:00,40.527,0.0,124.85,0.12485,40.527,19,3,0,1,2
2025-01-02 20:00:00,40.157,0.0,137.77,0.13777,40.157,20,3,0,1,2
2025-01-02 21:00:00,40.484,0.0,136.93,0.13693,40.484,21,3,0,1,2
2025-01-02 22:00:00,42.572,0.0,132.48,0.13248,42.572,22,3,0,1,2
2025-01-02 23:00:00,30.818,0.0,111.07,0.11107,30.818,23,3,0,1,2
2025-01-03 00:00:00,32.276,0.0,110.74,0.11074,32.276,0,4,0,1,3
2025-01-03 01:00:00,30.319,0.0,120.62,0.12062,30.319,1,4,0,1,3
2025-01-03 02:00:00,31.028,0.0,112.08,0.11208,31.028,2,4,0,1,3
2025-01-03 03:00:00,32.123,0.0,108.95,0.10895,32.123,3,4,0,1,3
2025-01-03 04:00:00,25.44,0.0,113.86,0.11386,25.44,4,4,0,1,3
2025-01-03 05:00:00,29.08,0.0,97.94,0.09794,29.08,5,4,0,1,3
2025-01-03 06:00:00,43.122,0.0,125.0,0.125,43.122,6,4,0,1,3
2025-01-03 07:00:00,42.582,1.029,107.59,0.10759,41.553,7,4,0,1,3
2025-01-03 08:00:00,65.532,1.907,138.4,0.1384,63.625,8,4,0,1,3
2025-01-03 09:00:00,71.196,1.602,130.89,0.13089,69.594,9,4,0,1,3
2025-01-03 10:00:00,63.642,2.743,124.75,0.12475,60.899,10,4,0,1,3
2025-01-03 11:00:00,69.511,1.403,117.59,0.11759,68.108,11,4,0,1,3
2025-01-03 12:00:00,61.027,3.496,102.83,0.10283,57.531,12,4,0,1,3
2025-01-03 13:00:00,65.341,3.659,88.02,0.08802,61.682,13,4,0,1,3
2025-01-03 14:00:00,66.933,0.842,83.45,0.08345,66.091,14,4,0,1,3
2025-01-03 15:00:00,68.288,1.864,112.31,0.11231,66.424,15,4,0,1,3
2025-01-03 16:00:00,68.688,2.545,102.8,0.1028,66.143,16,4,0,1,3
2025-01-03 17:00:00,68.951,1.063,102.21,0.10221,67.888,17,4,0,1,3
2025-01-03 18:00:00,65.297,0.873,132.97,0.13297,64.424,18,4,0,1,3
2025-01-03 19:00:00,38.306,0.0,144.15,0.14415,38.306,19,4,0,1,3
2025-01-03 20:00:00,42.531,0.0,143.16,0.14316,42.531,20,4,0,1,3
2025-01-03 21:00:00,39.173,0.0,133.54,0.13354,39.173,21,4,0,1,3
2025-01-03 22:00:00,35.703,0.0,139.57,0.13957,35.703,22,4,0,1,3
2025-01-03 23:00:00,26.477,0.0,131.02,0.13102,26.477,23,4,0,1,3
2025-01-04 00:00:00,23.288,0.0,105.59,0.10559,23.288,0,5,1,1,4
2025-01-04 01:00:00,27.822,0.0,103.1,0.1031,27.822,1,5,1,1,4
2025-01-04 02:00:00,26.686,0.0,94.64,0.09464,26.686,2,5,1,1,4
2025-01-04 03:00:00,28.44,0.0,107.55,0.10755,28.44,3,5,1,1,4
2025-01-04 04:00:00,24.864,0.0,97.22,0.09722,24.864,4,5,1,1,4
2025-01-04 05:00:00,26.738,0.0,92.68,0.09268,26.738,5,5,1,1,4
2025-01-04 06:00:00,38.109,0.0,119.86,0.11986,38.109,6,5,1,1,4
2025-01-04 07:00:00,35.118,0.82,102.39,0.10239,34.298,7,5,1,1,4
2025-01-04 08:00:00,52.385,1.593,97.03,0.09703,50.792,8,5,1,1,4
2025-01-04 09:00:00,48.805,2.53,129.4,0.1294,46.275,9,5,1,1,4
2025-01-04 10:00:00,49.761,3.078,94.86,0.09486,46.683,10,5,1,1,4
2025-01-04 11:00:00,49.701,3.952,100.81,0.10081,45.749,11,5,1,1,4
2025-01-04 12:00:00,47.096,3.744,85.01,0.08501,43.352,12,5,1,1,4
2025-01-04 13:00:00,52.481,4.28,81.77,0.08177,48.201,13,5,1,1,4
2025-01-04 14:00:00,49.421,2.533,108.23,0.10823,46.888,14,5,1,1,4
2025-01-04 15:00:00,50.963,2.668,86.9,0.0869,48.295,15,5,1,1,4
2025-01-04 16:00:00,52.461,2.064,98.48,0.09848,50.397,16,5,1,1,4
2025-01-04 17:00:00,52.352,1.145,114.38,0.11438,51.207,17,5,1,1,4
2025-01-04 18:00:00,53.052,1.032,114.46,0.11446,52.02,18,5,1,1,4
2025-01-04 19:00:00,32.5,0.0,144.59,0.14459,32.5,19,5,1,1,4
2025-01-04 20:00:00,31.461,0.0,143.33,0.14333,31.461,20,5,1,1,4
2025-01-04 21:00:00,32.56,0.0,143.18,0.14318,32.56,21,5,1,1,4
2025-01-04 22:00:00,27.416,0.0,118.09,0.11809,27.416,22,5,1,1,4
2025-01-04 23:00:00,21.6,0.0,119.12,0.11912,21.6,23,5,1,1,4
2025-01-05 00:00:00,21.999,0.0,102.38,0.10238,21.999,0,6,1,1,5
2025-01-05 01:00:00,23.04,0.0,113.79,0.11379,23.04,1,6,1,1,5
2025-01-05 02:00:00,27.511,0.0,97.17,0.09717,27.511,2,6,1,1,5
2025-01-05 03:00:00,23.334,0.0,123.18,0.12318,23.334,3,6,1,1,5
2025-01-05 04:00:00,25.021,0.0,107.06,0.10706,25.021,4,6,1,1,5
2025-01-05 05:00:00,30.389,0.0,104.27,0.10427,30.389,5,6,1,1,5
2025-01-05 06:00:00,34.969,0.0,106.29,0.10629,34.969,6,6,1,1,5
2025-01-05 07:00:00,38.469,0.75,112.73,0.11273,37.719,7,6,1,1,5
2025-01-05 08:00:00,47.937,1.572,109.82,0.10982,46.365,8,6,1,1,5
2025-01-05 09:00:00,50.268,1.438,123.08,0.12308,48.83,9,6,1,1,5
2025-01-05 10:00:00,47.885,2.998,112.29,0.11229,44.887,10,6,1,1,5
2025-01-05 11:00:00,49.84,4.041,124.25,0.12425,45.799,11,6,1,1,5
2025-01-05 12:00:00,53.614,3.755,91.74,0.09174,49.859,12,6,1,1,5
2025-01-05 13:00:00,45.398,4.291,87.91,0.08791,41.107,13,6,1,1,5
2025-01-05 14:00:00,52.315,1.605,81.76,0.08176,50.71,14,6,1,1,5
2025-01-05 15:00:00,51.686,2.108,106.72,0.10672,49.578,15,6,1,1,5
2025-01-05 16:00:00,49.024,2.564,80.54,0.08054,46.46,16,6,1,1,5
2025-01-05 17:00:00,46.298,1.261,107.52,0.10752,45.037,17,6,1,1,5
2025-01-05 18:00:00,51.156,1.019,124.16,0.12416,50.137,18,6,1,1,5
2025-01-05 19:00:00,31.122,0.0,122.67,0.12267,31.122,19,6,1,1,5
2025-01-05 20:00:00,33.561,0.0,166.11,0.16611,33.561,20,6,1,1,5
2025-01-05 21:00:00,32.886,0.0,126.44,0.12644,32.886,21,6,1,1,5
2025-01-05 22:00:00,37.942,0.0,125.78,0.12578,37.942,22,6,1,1,5
2025-01-05 23:00:00,25.465,0.0,131.63,0.13163,25.465,23,6,1,1,5
2025-01-06 00:00:00,26.83,0.0,105.82,0.10582,26.83,0,0,0,1,6
2025-01-06 01:00:00,30.679,0.0,111.03,0.11103,30.679,1,0,0,1,6
2025-01-06 02:00:00,30.809,0.0,106.22,0.10622,30.809,2,0,0,1,6
2025-01-06 03:00:00,34.455,0.0,109.43,0.10943,34.455,3,0,0,1,6
2025-01-06 04:00:00,32.778,0.0,121.59,0.12159,32.778,4,0,0,1,6
2025-01-06 05:00:00,31.247,0.0,108.4,0.1084,31.247,5,0,0,1,6
2025-01-06 06:00:00,49.315,0.0,89.27,0.08927,49.315,6,0,0,1,6
2025-01-06 07:00:00,40.828,0.715,119.57,0.11957,40.113,7,0,0,1,6
2025-01-06 08:00:00,64.375,1.498,123.84,0.12384,62.877,8,0,0,1,6
2025-01-06 09:00:00,63.457,2.874,125.47,0.12547,60.583,9,0,0,1,6
2025-01-06 10:00:00,65.174,3.533,117.68,0.11768,61.641,10,0,0,1,6
2025-01-06 11:00:00,62.016,3.205,103.29,0.10329,58.811,11,0,0,1,6
2025-01-06 12:00:00,68.454,2.286,100.73,0.10073,66.168,12,0,0,1,6
2025-01-06 13:00:00,65.711,3.583,113.87,0.11387,62.128,13,0,0,1,6
2025-01-06 14:00:00,61.715,2.94,92.78,0.09278,58.775,14,0,0,1,6
2025-01-06 15:00:00,63.172,3.049,101.65,0.10165,60.123,15,0,0,1,6
2025-01-06 16:00:00,67.425,2.385,91.76,0.09176,65.04,16,0,0,1,6
2025-01-06 17:00:00,69.104,1.545,110.77,0.11077,67.559,17,0,0,1,6
2025-01-06 18:00:00,72.811,1.037,233.19,0.23319,71.774,18,0,0,1,6
2025-01-06 19:00:00,49.114,0.0,153.99,0.15399,49.114,19,0,0,1,6
2025-01-06 20:00:00,41.116,0.0,131.22,0.13122,41.116,20,0,0,1,6
2025-01-06 21:00:00,36.623,0.0,146.57,0.14657,36.623,21,0,0,1,6
2025-01-06 22:00:00,32.967,0.0,135.96,0.13596,32.967,22,0,0,1,6
2025-01-06 23:00:00,30.962,0.0,124.65,0.12465,30.962,23,0,0,1,6
2025-01-07 00:00:00,27.505,0.0,86.22,0.08622,27.505,0,1,0,1,7
2025-01-07 01:00:00,28.777,0.0,89.45,0.08945,28.777,1,1,0,1,7
2025-01-07 02:00:00,28.147,0.0,110.93,0.11093,28.147,2,1,0,1,7
2025-01-07 03:00:00,29.655,0.0,100.82,0.10082,29.655,3,1,0,1,7
2025-01-07 04:00:00,33.517,0.0,104.44,0.10444,33.517,4,1,0,1,7
2025-01-07 05:00:00,30.609,0.0,108.46,0.10846,30.609,5,1,0,1,7
2025-01-07 06:00:00,44.126,0.0,105.38,0.10538,44.126,6,1,0,1,7
2025-01-07 07:00:00,41.319,0.805,107.74,0.10774,40.514,7,1,0,1,7
2025-01-07 08:00:00,61.065,1.795,123.3,0.1233,59.27,8,1,0,1,7
2025-01-07 09:00:00,64.868,2.194,104.54,0.10454,62.674,9,1,0,1,7
2025-01-07 10:00:00,66.252,2.558,114.54,0.11454,63.694,10,1,0,1,7
2025-01-07 11:00:00,72.081,3.083,105.33,0.10533,68.998,11,1,0,1,7
2025-01-07 12:00:00,66.841,3.879,103.03,0.10303,62.962,12,1,0,1,7
2025-01-07 13:00:00,69.569,4.228,120.18,0.12018,65.341,13,1,0,1,7
2025-01-07 14:00:00,64.826,2.73,83.47,0.08347,62.096,14,1,0,1,7
2025-01-07 15:00:00,62.632,3.577,99.28,0.09928,59.055,15,1,0,1,7
2025-01-07 16:00:00,63.336,2.732,104.39,0.10439,60.604,16,1,0,1,7
2025-01-07 17:00:00,64.103,2.02,119.38,0.11938,62.083,17,1,0,1,7
2025-01-07 18:00:00,73.235,0.776,126.09,0.12609,72.459,18,1,0,1,7
2025-01-07 19:00:00,37.162,0.0,155.56,0.15556,37.162,19,1,0,1,7
2025-01-07 20:00:00,42.474,0.0,153.72,0.15372,42.474,20,1,0,1,7
2025-01-07 21:00:00,36.901,0.0,149.95,0.14995,36.901,21,1,0,1,7
2025-01-07 22:00:00,42.772,0.0,118.5,0.1185,42.772,22,1,0,1,7
2025-01-07 23:00:00,31.338,0.0,122.94,0.12294,31.338,23,1,0,1,7
2025-01-08 00:00:00,29.605,0.0,104.64,0.10464,29.605,0,2,0,1,8
2025-01-08 01:00:00,29.976,0.0,101.14,0.10114,29.976,1,2,0,1,8
2025-01-08 02:00:00,28.011,0.0,103.58,0.10358,28.011,2,2,0,1,8
2025-01-08 03:00:00,31.534,0.0,109.57,0.10957,31.534,3,2,0,1,8
2025-01-08 04:00:00,28.65,0.0,115.51,0.11551,28.65,4,2,0,1,8
2025-01-08 05:00:00,26.185,0.0,122.6,0.1226,26.185,5,2,0,1,8
2025-01-08 06:00:00,40.545,0.0,125.33,0.12533,40.545,6,2,0,1,8
2025-01-08 07:00:00,45.186,1.043,122.99,0.12299,44.143,7,2,0,1,8
2025-01-08 08:00:00,71.479,1.695,123.93,0.12393,69.784,8,2,0,1,8
2025-01-08 09:00:00,66.938,2.749,120.44,0.12044,64.189,9,2,0,1,8
2025-01-08 10:00:00,66.046,2.303,117.21,0.11721,63.743,10,2,0,1,8
2025-01-08 11:00:00,67.34,2.982,104.28,0.10428,64.358,11,2,0,1,8
2025-01-08 12:00:00,70.605,4.326,99.06,0.09906,66.279,12,2,0,1,8
2025-01-08 13:00:00,67.128,2.953,99.92,0.09992,64.175,13,2,0,1,8
2025-01-08 14:00:00,65.111,2.932,108.77,0.10877,62.179,14,2,0,1,8
2025-01-08 15:00:00,69.966,3.047,93.8,0.0938,66.919,15,2,0,1,8
2025-01-08 16:00:00,67.798,2.445,94.19,0.09419,65.353,16,2,0,1,8
2025-01-08 17:00:00,71.34,1.243,123.55,0.12355,70.097,17,2,0,1,8
2025-01-08 18:00:00,67.012,0.789,108.28,0.10828,66.223,18,2,0,1,8
2025-01-08 19:00:00,35.873,0.0,151.65,0.15165,35.873,19,2,0,1,8
2025-01-08 20:00:00,35.413,0.0,132.62,0.13262,35.413,20,2,0,1,8
2025-01-08 21:00:00,45.075,0.0,149.59,0.14959,45.075,21,2,0,1,8
2025-01-08 22:00:00,45.307,0.0,127.96,0.12796,45.307,22,2,0,1,8
2025-01-08 23:00:00,29.532,0.0,125.27,0.12527,29.532,23,2,0,1,8
2025-01-09 00:00:00,28.881,0.0,130.64,0.13064,28.881,0,3,0,1,9
2025-01-09 01:00:00,34.783,0.0,101.45,0.10145,34.783,1,3,0,1,9
2025-01-09 02:00:00,26.564,0.0,99.9,0.0999,26.564,2,3,0,1,9
2025-01-09 03:00:00,27.244,0.0,110.98,0.11098,27.244,3,3,0,1,9
2025-01-09 04:00:00,32.165,0.0,126.27,0.12627,32.165,4,3,0,1,9
2025-01-09 05:00:00,28.844,0.0,114.65,0.11465,28.844,5,3,0,1,9
2025-01-09 06:00:00,44.619,0.0,116.5,0.1165,44.619,6,3,0,1,9
2025-01-09 07:00:00,44.112,0.909,121.83,0.12183,43.203,7,3,0,1,9
2025-01-09 08:00:00,67.507,1.473,113.4,0.1134,66.034,8,3,0,1,9
2025-01-09 09:00:00,70.931,1.895,125.55,0.12555,69.036,9,3,0,1,9
2025-01-09 10:00:00,66.717,2.336,115.82,0.11582,64.381,10,3,0,1,9
2025-01-09 11:00:00,68.488,4.088,125.38,0.12538,64.4,11,3,0,1,9
2025-01-09 12:00:00,59.867,2.624,111.4,0.1114,57.243,12,3,0,1,9
2025-01-09 13:00:00,66.271,3.174,83.21,0.08321,63.097,13,3,0,1,9
2025-01-09 14:00:00,63.729,3.066,90.61,0.09061,60.663,14,3,0,1,9
2025-01-09 15:00:00,62.527,3.204,100.64,0.10064,59.323,15,3,0,1,9
2025-01-09 16:00:00,63.617,1.336,92.52,0.09252,62.281,16,3,0,1,9
2025-01-09 17:00:00,65.358,1.449,103.13,0.10313,63.909,17,3,0,1,9
2025-01-09 18:00:00,69.358,0.973,123.75,0.12375,68.385,18,3,0,1,9
2025-01-09 19:00:00,35.548,0.0,144.73,0.14473,35.548,19,3,0,1,9
2025-01-09 20:00:00,39.89,0.0,157.39,0.15739,39.89,20,3,0,1,9
2025-01-09 21:00:00,38.243,0.0,145.41,0.14541,38.243,21,3,0,1,9
2025-01-09 22:00:00,38.744,0.0,157.41,0.15741,38.744,22,3,0,1,9
2025-01-09 23:00:00,33.316,0.0,115.36,0.11536,33.316,23,3,0,1,9
2025-01-10 00:00:00,31.829,0.0,117.27,0.11727,31.829,0,4,0,1,10
2025-01-10 01:00:00,34.387,0.0,98.8,0.0988,34.387,1,4,0,1,10
2025-01-10 02:00:00,29.613,0.0,126.08,0.12608,29.613,2,4,0,1,10
2025-01-10 03:00:00,27.88,0.0,123.85,0.12385,27.88,3,4,0,1,10
2025-01-10 04:00:00,29.391,0.0,118.19,0.11819,29.391,4,4,0,1,10
2025-01-10 05:00:00,30.883,0.0,95.55,0.09555,30.883,5,4,0,1,10
2025-01-10 06:00:00,45.2,0.0,123.13,0.12313,45.2,6,4,0,1,10
2025-01-10 07:00:00,41.165,0.339,112.0,0.112,40.826,7,4,0,1,10
2025-01-10 08:00:00,66.718,1.851,128.04,0.12804,64.867,8,4,0,1,10
2025-01-10 09:00:00,67.158,2.084,109.27,0.10927,65.074,9,4,0,1,10
2025-01-10 10:00:00,74.484,2.694,122.51,0.12251,71.79,10,4,0,1,10
2025-01-10 11:00:00,72.434,0.82,108.68,0.10868,71.614,11,4,0,1,10
2025-01-10 12:00:00,63.698,2.736,95.69,0.09569,60.962,12,4,0,1,10
2025-01-10 13:00:00,65.508,4.108,102.44,0.10244,61.4,13,4,0,1,10
2025-01-10 14:00:00,61.745,4.102,92.99,0.09299,57.643,14,4,0,1,10
2025-01-10 15:00:00,64.538,1.161,93.37,0.09337,63.377,15,4,0,1,10
2025-01-10 16:00:00,67.438,2.494,109.76,0.10976,64.944,16,4,0,1,10
2025-01-10 17:00:00,70.287,1.334,133.02,0.13302,68.953,17,4,0,1,10
2025-01-10 18:00:00,64.095,0.985,131.19,0.13119,63.11,18,4,0,1,10
2025-01-10 19:00:00,37.699,0.0,123.29,0.12329,37.699,19,4,0,1,10
2025-01-10 20:00:00,32.921,0.0,131.49,0.13149,32.921,20,4,0,1,10
2025-01-10 21:00:00,39.272,0.0,143.84,0.14384,39.272,21,4,0,1,10
2025-01-10 22:00:00,36.393,0.0,143.11,0.14311,36.393,22,4,0,1,10
2025-01-10 23:00:00,28.413,0.0,123.53,0.12353,28.413,23,4,0,1,10
2025-01-11 00:00:00,23.427,0.0,108.03,0.10803,23.427,0,5,1,1,11
2025-01-11 01:00:00,25.931,0.0,102.35,0.10235,25.931,1,5,1,1,11
2025-01-11 02:00:00,20.608,0.0,112.64,0.11264,20.608,2,5,1,1,11
2025-01-11 03:00:00,21.538,0.0,109.47,0.10947,21.538,3,5,1,1,11
2025-01-11 04:00:00,33.046,0.0,93.93,0.09393,33.046,4,5,1,1,11
2025-01-11 05:00:00,22.113,0.0,110.44,0.11044,22.113,5,5,1,1,11
2025-01-11 06:00:00,32.603,0.0,93.73,0.09373,32.603,6,5,1,1,11
2025-01-11 07:00:00,41.99,0.655,117.72,0.11772,41.335,7,5,1,1,11
2025-01-11 08:00:00,60.228,1.827,113.73,0.11373,58.401,8,5,1,1,11
2025-01-11 09:00:00,47.182,0.584,118.47,0.11847,46.598,9,5,1,1,11
2025-01-11 10:00:00,49.753,3.622,116.1,0.1161,46.131,10,5,1,1,11
2025-01-11 11:00:00,52.024,1.429,108.08,0.10808,50.595,11,5,1,1,11
2025-01-11 12:00:00,56.463,3.653,110.7,0.1107,52.81,12,5,1,1,11
2025-01-11 13:00:00,47.774,4.37,89.9,0.0899,43.404,13,5,1,1,11
2025-01-11 14:00:00,50.147,3.755,88.44,0.08844,46.392,14,5,1,1,11
2025-01-11 15:00:00,53.419,2.929,101.77,0.10177,50.49,15,5,1,1,11
2025-01-11 16:00:00,52.323,2.23,114.41,0.11441,50.093,16,5,1,1,11
2025-01-11 17:00:00,49.728,1.27,106.85,0.10685,48.458,17,5,1,1,11
2025-01-11 18:00:00,50.503,1.053,116.36,0.11636,49.45,18,5,1,1,11
2025-01-11 19:00:00,28.419,0.0,129.77,0.12977,28.419,19,5,1,1,11
2025-01-11 20:00:00,32.057,0.0,144.63,0.14463,32.057,20,5,1,1,11
2025-01-11 21:00:00,31.967,0.0,134.16,0.13416,31.967,21,5,1,1,11
2025-01-11 22:00:00,33.562,0.0,108.4,0.1084,33.562,22,5,1,1,11
2025-01-11 23:00:00,24.456,0.0,126.47,0.12647,24.456,23,5,1,1,11
2025-01-12 00:00:00,27.742,0.0,111.11,0.11111,27.742,0,6,1,1,12
2025-01-12 01:00:00,29.474,0.0,114.44,0.11444,29.474,1,6,1,1,12
2025-01-12 02:00:00,26.73,0.0,116.49,0.11649,26.73,2,6,1,1,12
2025-01-12 03:00:00,27.359,0.0,105.25,0.10525,27.359,3,6,1,1,12
2025-01-12 04:00:00,26.403,0.0,106.76,0.10676,26.403,4,6,1,1,12
2025-01-12 05:00:00,26.233,0.0,201.2,0.2012,26.233,5,6,1,1,12
2025-01-12 06:00:00,33.803,0.0,97.05,0.09705,33.803,6,6,1,1,12
2025-01-12 07:00:00,37.125,0.978,109.76,0.10976,36.147,7,6,1,1,12
2025-01-12 08:00:00,50.62,1.713,116.0,0.116,48.907,8,6,1,1,12
2025-01-12 09:00:00,57.63,1.334,204.04,0.20404,56.296,9,6,1,1,12
2025-01-12 10:00:00,55.966,2.267,107.51,0.10751,53.699,10,6,1,1,12
2025-01-12 11:00:00,52.166,2.588,98.18,0.09818,49.578,11,6,1,1,12
2025-01-12 12:00:00,48.49,4.385,92.25,0.09225,44.105,12,6,1,1,12
2025-01-12 13:00:00,47.372,1.22,94.29,0.09429,46.152,13,6,1,1,12
2025-01-12 14:00:00,54.743,3.645,85.9,0.0859,51.098,14,6,1,1,12
2025-01-12 15:00:00,51.772,1.312,136.05,0.13605,50.46,15,6,1,1,12
2025-01-12 16:00:00,52.468,2.003,82.94,0.08294,50.465,16,6,1,1,12
2025-01-12 17:00:00,45.349,1.055,256.51,0.25651,44.294,17,6,1,1,12
2025-01-12 18:00:00,53.899,0.962,123.21,0.12321,52.937,18,6,1,1,12
2025-01-12 19:00:00,34.273,0.0,134.71,0.13471,34.273,19,6,1,1,12
2025-01-12 20:00:00,29.266,0.0,135.45,0.13545,29.266,20,6,1,1,12
2025-01-12 21:00:00,31.31,0.0,144.11,0.14411,31.31,21,6,1,1,12
2025-01-12 22:00:00,33.663,0.0,129.62,0.12962,33.663,22,6,1,1,12
2025-01-12 23:00:00,26.401,0.0,118.62,0.11862,26.401,23,6,1,1,12
2025-01-13 00:00:00,29.172,0.0,113.69,0.11369,29.172,0,0,0,1,13
2025-01-13 01:00:00,29.776,0.0,125.97,0.12597,29.776,1,0,0,1,13
2025-01-13 02:00:00,29.301,0.0,99.84,0.09984,29.301,2,0,0,1,13
2025-01-13 03:00:00,30.595,0.0,106.16,0.10616,30.595,3,0,0,1,13
2025-01-13 04:00:00,34.816,0.0,107.82,0.10782,34.816,4,0,0,1,13
2025-01-13 05:00:00,21.894,0.0,125.6,0.1256,21.894,5,0,0,1,13
2025-01-13 06:00:00,43.878,0.0,112.49,0.11249,43.878,6,0,0,1,13
2025-01-13 07:00:00,45.2,0.998,112.38,0.11238,44.202,7,0,0,1,13
2025-01-13 08:00:00,67.376,2.06,122.56,0.12256,65.316,8,0,0,1,13
2025-01-13 09:00:00,65.238,2.896,124.97,0.12497,62.342,9,0,0,1,13
2025-01-13 10:00:00,60.807,2.606,131.88,0.13188,58.201,10,0,0,1,13
2025-01-13 11:00:00,67.478,3.007,108.53,0.10853,64.471,11,0,0,1,13
2025-01-13 12:00:00,71.956,2.493,96.71,0.09671,69.463,12,0,0,1,13
2025-01-13 13:00:00,61.52,3.668,87.52,0.08752,57.852,13,0,0,1,13
2025-01-13 14:00:00,69.193,3.38,90.17,0.09017,65.813,14,0,0,1,13
2025-01-13 15:00:00,65.377,3.165,121.17,0.12117,62.212,15,0,0,1,13
2025-01-13 16:00:00,66.232,2.329,106.33,0.10633,63.903,16,0,0,1,13
2025-01-13 17:00:00,63.059,1.703,120.08,0.12008,61.356,17,0,0,1,13
2025-01-13 18:00:00,65.358,0.935,128.54,0.12854,64.423,18,0,0,1,13
2025-01-13 19:00:00,43.953,0.0,142.83,0.14283,43.953,19,0,0,1,13
2025-01-13 20:00:00,41.657,0.0,155.05,0.15505,41.657,20,0,0,1,13
2025-01-13 21:00:00,45.336,0.0,148.88,0.14888,45.336,21,0,0,1,13
2025-01-13 22:00:00,43.56,0.0,136.45,0.13645,43.56,22,0,0,1,13
2025-01-13 23:00:00,31.512,0.0,122.46,0.12246,31.512,23,0,0,1,13
2025-01-14 00:00:00,35.688,0.0,106.48,0.10648,35.688,0,1,0,1,14
2025-01-14 01:00:00,31.512,0.0,114.26,0.11426,31.512,1,1,0,1,14
